Turkish Word,Emotion,Condition
eski,surprise,0
bilgili,surprise,0
patlamak,surprise,1
patlama,surprise,1
tırmanmak,surprise,0
tırmandırmak,surprise,0
yürüyen merdiven,surprise,0
kaçmak,surprise,0
kaçtı,surprise,0
escarpment,surprise,0
kaçınmak,surprise,0
eskort,surprise,0
ezoterik,surprise,0
özel,surprise,0
casusluk,surprise,0
evlenmek,surprise,0
espri,surprise,0
makale,surprise,0
deneme yazarı,surprise,0
öz,surprise,0
gerekli,surprise,0
esasen,surprise,0
kurmak,surprise,0
kurulmuş,surprise,0
kuruluş,surprise,0
arazi,surprise,0
saygı,surprise,0
estetik,surprise,0
tahmin etmek,surprise,0
tahmin,surprise,0
estoppel,surprise,0
yabancılaşmış,surprise,0
estrojen,surprise,0
haliç,surprise,0
dağlamak,surprise,0
gravür,surprise,0
sonsuz,surprise,0
sonsuzluk,surprise,0
etanol,surprise,0
eter,surprise,0
eterik,surprise,0
etik,surprise,0
etik,surprise,0
etnografya,surprise,0
etiyoloji,surprise,0
görgü kuralları,surprise,0
etimoloji,surprise,0
baskın çıkmak,surprise,0
öjeni,surprise,0
methiye,surprise,0
örtmece,surprise,0
ötenazi,surprise,0
tahliye ediyorum,surprise,0
tahliye,surprise,0
kaçınmak,surprise,0
değerlendirmek,surprise,0
yok olma,surprise,1
evanjelik,surprise,0
müjdeci,surprise,0
müjdeci,surprise,0
buharlaşma,surprise,0
kaçınma,surprise,0
havva,surprise,0
akşam,surprise,0
Etkinlik,surprise,0
olaylı,surprise,0
nihai,surprise,0
olasılık,surprise,0
yaprak dökmeyen,surprise,0
sonsuz,surprise,0
sonsuza kadar,surprise,0
Her gün,surprise,0
tahliye,surprise,0
tahliye,surprise,0
kanıt,surprise,0
belirgin,surprise,0
fenalık,surprise,0
uyandırmak,surprise,0
evrim,surprise,0
evrim geçirmek,surprise,0
koyun,surprise,0
şiddetlendirmek,surprise,0
alevlenme,surprise,0
titiz,surprise,0
abartmak,surprise,0
abartılı,surprise,0
abartı,surprise,0
yüceltmek,surprise,0
yüceltme,surprise,0
yüce,surprise,0
sınav,surprise,0
muayene,surprise,1
muayene etmek,surprise,0
sınav görevlisi,surprise,0
öfke,surprise,0
kazı yapmak,surprise,0
kazı,surprise,1
ekskavatör,surprise,0
aşmak,surprise,0
aşan,surprise,0
mükemmel,surprise,1
mükemmellik,surprise,0
harika,surprise,0
istisna,surprise,0
istisna,surprise,0
alıntı,surprise,0
AŞIRI,surprise,0
aşırı,surprise,0
aşırı,surprise,0
değiş tokuş,surprise,0
tüketim,surprise,0
eksizyon,surprise,0
uyarılabilirlik,surprise,0
heyecan verici,surprise,0
heyecan,surprise,1
heyecanlandırmak,surprise,1
heyecanlı,surprise,1
heyecanlanmak,surprise,1
heyecan verici,surprise,1
haykırmak,surprise,1
hariç tutulan,surprise,0
hariç,surprise,0
dışlama,surprise,0
dışkı,surprise,0
boşaltım,surprise,0
dayanılmaz,surprise,0
gezi,surprise,0
bahane,surprise,0
uygulamak,surprise,0
uygulamak,surprise,0
cellat,surprise,0
yönetici,surprise,0
yürütücü,surprise,0
tefsir,surprise,0
örnek,surprise,0
örnek,surprise,0
örneklemek,surprise,0
muaf,surprise,0
muafiyet,surprise,0
egzersiz yapmak,surprise,0
efor sarf etmek,surprise,0
efor,surprise,0
nefes vermek,surprise,0
egzoz,surprise,0
yorgun,surprise,0
yorgunluk,surprise,0
kapsamlı,surprise,0
sergilemek,surprise,0
sergi,surprise,0
neşe,surprise,1
teşvik etmek,surprise,0
nasihat,surprise,0
acil,surprise,1
sürgün,surprise,0
mevcut,surprise,0
varoluş,surprise,0
mevcut,surprise,0
var olan,surprise,0
çıkış,surprise,0
göç,surprise,0
fahiş,surprise,0
şeytan çıkarma,surprise,0
şeytan kovucu,surprise,0
acayip,surprise,0
genişletmek,surprise,0
genişletilmiş,surprise,0
genişlik,surprise,0
genişleme,surprise,0
geniş,surprise,0
gurbetçi,surprise,0
beklemek,surprise,1
beklenti,surprise,0
bekleyen,surprise,0
beklenti,surprise,0
beklenen,surprise,0
beklemek,surprise,0
menfaat,surprise,0
amaca uygun,surprise,0
hızlandırmak,surprise,0
sefer,surprise,0
hızlı,surprise,0
kovmak,surprise,0
harcama,surprise,0
masraf,surprise,0
masraflar,surprise,0
masraflı,surprise,0
deneyim,surprise,0
Tecrübeli,surprise,0
deneyimler,surprise,0
Deney,surprise,1
deneysel,surprise,0
deneyci,surprise,0
uzman,surprise,0
Uzmanlık,surprise,0
son,surprise,0
sona ermek,surprise,0
süresi doldu,surprise,0
sona erme,surprise,0
açıklamak,surprise,0
açıklama,surprise,0
açıklayıcı,surprise,0
küfür,surprise,0
açıklama,surprise,0
patlamak,surprise,1
faydalanmak,surprise,0
keşfetmek,surprise,0
kaşif,surprise,0
patlama,surprise,1
patlayıcı,surprise,1
üs,surprise,0
üstel,surprise,0
ihracat,surprise,0
ihracat,surprise,0
ortaya çıkarmak,surprise,0
maruz,surprise,0
sergi,surprise,0
açıklayıcı,surprise,0
maruziyet,surprise,0
açıklamak,surprise,0
ifade etmek,surprise,0
ifade,surprise,0
etkileyici,surprise,0
kamulaştırma,surprise,0
sınır dışı etme,surprise,0
enfes,surprise,0
zarif bir şekilde,surprise,0
kaybolmamış,surprise,0
uzatmak,surprise,0
uzatılabilir,surprise,0
Genişletilmiş,surprise,0
eklenti,surprise,0
yaygın,surprise,0
kapsam,surprise,0
dış,surprise,0
yok etmek,surprise,0
imha,surprise,0
harici,surprise,0
dışarıdan,surprise,0
yok olmuş,surprise,0
söndürmek,surprise,0
ekstra,surprise,0
Ayıkla,surprise,0
Ayıklanıyor,surprise,0
çıkarma,surprise,0
ekstraktör,surprise,0
iade,surprise,0
yargısız,surprise,0
okul dışı,surprise,0
yabancı,surprise,0
olağanüstü,surprise,0
savurganlık,surprise,0
aşırı,surprise,0
son derece,surprise,0
ekstremite,surprise,0
çıkarmak,surprise,0
dışsal,surprise,0
ekstrüzyon,surprise,0
coşku,surprise,0
yaymak,surprise,0
göz,surprise,0
gözlük,surprise,0
kuşgözü,surprise,0
mercek,surprise,0
görme yeteneği,surprise,0
görgü tanığı,surprise,0
masal,surprise,0
kumaş,surprise,0
imal etmek,surprise,0
fabrikasyon,surprise,0
yapılışı,surprise,0
cephe,surprise,0
yüz,surprise,0
yön,surprise,0
kolay,surprise,0
kolaylaştırmak,surprise,0
tesis,surprise,0
bakan,surprise,0
faks,surprise,0
hakikat,surprise,0
hizip,surprise,0
faktör,surprise,0
fabrika,surprise,0
Gerçekler,surprise,0
fakülteler,surprise,0
Fakülte,surprise,0
heves,surprise,0
solmak,surprise,0
solmuş,surprise,0
dışkı,surprise,0
başarısız,surprise,0
arıza,surprise,0
baygınlık,surprise,0
bayılma,surprise,1
adil,surprise,0
adil bir şekilde,surprise,0
çimenli yol,surprise,0
peri,surprise,0
inanç,surprise,0
sadık,surprise,0
inançsız,surprise,0
numara yapmak,surprise,0
sonbahar,surprise,0
yanıltıcı,surprise,0
yanılgı,surprise,0
yanılabilir,surprise,0
düşen,surprise,0
nadas,surprise,0
yalan,surprise,0
yanlışlıkla,surprise,0
tahrif,surprise,0
tahrif edilmiş,surprise,0
tahrif etmek,surprise,0
yanlışlık,surprise,0
titremek,surprise,0
şöhret,surprise,0
ünlü,surprise,0
tanıdık,surprise,0
aşinalık,surprise,0
aşina olmak,surprise,0
kıtlık,surprise,0
tanınmış,surprise,0
ünlü,surprise,0
fan,surprise,0
fanatik,surprise,0
fanatizm,surprise,0
hayali,surprise,0
süslü,surprise,0
fandango,surprise,0
tantana,surprise,1
diş,surprise,0
dişler,surprise,0
havalandırma,surprise,0
fantezi,surprise,0
fantezi,surprise,0
saçmalık,surprise,0
saçma,surprise,0
Ücret,surprise,0
veda,surprise,0
çiftlik,surprise,0
çiftçi,surprise,0
çiftlik evi,surprise,0
çiftçilik,surprise,0
far,surprise,0
daha uzak,surprise,0
fasya,surprise,0
büyüleyici,surprise,0
büyüleyici,surprise,0
moda,surprise,0
moda,surprise,0
tutturmak,surprise,0
raptiye,surprise,0
sabitleme,surprise,0
oruç tutmak,surprise,0
yağ,surprise,0
ölümcül,surprise,0
ölüm,surprise,0
kader,surprise,0
kader,surprise,0
baba,surprise,0
kulaç,surprise,0
tükenmişlik,surprise,0
yorgun,surprise,0
yağlı,surprise,0
arıza,surprise,0
kusursuz,surprise,0
hatalı,surprise,0
fauna,surprise,0
iyilik,surprise,0
elverişli,surprise,1
favori,surprise,0
kayırmacılık,surprise,0
Geyik yavrusu,surprise,0
korku,surprise,0
korkulu,surprise,0
korkuyla,surprise,1
korkmak,surprise,0
korkusuz,surprise,0
fizibilite,surprise,0
mümkün,surprise,0
başarı,surprise,1
kuş tüyü,surprise,0
özellik,surprise,0
özellikleri,surprise,0
ateşli,surprise,0
dışkı,surprise,0
dışkı,surprise,0
doğurganlık,surprise,0
federal,surprise,0
federasyon,surprise,0
ücret,surprise,0
zayıf,surprise,0
beslemek,surprise,0
besleyici,surprise,0
hissetmek,surprise,0
his,surprise,1
ayak,surprise,0
sahte,surprise,0
mutluluk,surprise,0
kedi,surprise,0
düşmüş,surprise,0
dost,surprise,0
dostluk,surprise,0
suçlu,surprise,0
suç,surprise,0
keçe,surprise,0
kadınsı,surprise,0
kadınlık,surprise,0
fen,surprise,0
çit,surprise,0
çitle çevrili,surprise,0
savuşturmak,surprise,0
çamurluk,surprise,0
Rezene,surprise,0
maya,surprise,0
fermantasyon,surprise,0
eğreltiotu,surprise,0
vahşi,surprise,0
gaddarlık,surprise,0
feribot,surprise,0
bereketli,surprise,0
gübrelemek,surprise,0
ateşli,surprise,0
şevk,surprise,0
Festival,surprise,1
festival,surprise,0
gidip getirmek,surprise,0
bayram,surprise,1
fetiş,surprise,0
kavga,surprise,0
feodal,surprise,0
feodalizm,surprise,0
ateş,surprise,0
ateşli,surprise,0
nişanlı,surprise,0
fiyasko,surprise,0
fiat,surprise,0
lif,surprise,0
lif,surprise,0
lifli,surprise,0
kararsız,surprise,0
kurgu,surprise,0
hayali,surprise,0
Vaktini boşa harcamak,surprise,0
kemancı,surprise,0
sadakat,surprise,0
mutemet,surprise,0
alan,surprise,0
şeytan,surprise,0
sert,surprise,0
şenlik,surprise,1
kavga,surprise,0
savaşçı,surprise,0
savaş,surprise,0
hayal,surprise,0
mecazi,surprise,0
figür,surprise,0
heykelcik,surprise,0
filament,surprise,0
ipliksi,surprise,0
dosya,surprise,0
haydut,surprise,0
telkari,surprise,0
dosyalama,surprise,0
dosyalamalar,surprise,0
doldurmak,surprise,0
fileto,surprise,0
dolgu,surprise,0
kısrak,surprise,0
film,surprise,0
ince,surprise,0
filtre,surprise,0
pislik,surprise,0
pis,surprise,0
yüzgeç,surprise,0
son,surprise,0
final,surprise,0
kesinlik,surprise,0
en sonunda,surprise,1
finans,surprise,0
parasal,surprise,0
finansör,surprise,0
ispinoz,surprise,0
bulmak,surprise,0
bulma,surprise,0
süs,surprise,0
incelik,surprise,0
parmak,surprise,0
parmak izi,surprise,0
bitiş,surprise,0
sonlu,surprise,0
fink,surprise,0
ateş,surprise,0
ateşli silahlar,surprise,0
ateş topu,surprise,0
ateş böceği,surprise,0
itfaiyeci,surprise,0
şömine,surprise,0
yanmaz,surprise,0
şömine başı,surprise,0
yakacak odun,surprise,0
havai fişek,surprise,0
ateşleme,surprise,0
firma,surprise,0
gök kubbe,surprise,0
sıkıca,surprise,0
sertlik,surprise,0
ilk doğan,surprise,0
mali,surprise,0
balık,surprise,0
balıkçı,surprise,0
balıkçılık,surprise,0
Balık tutma,surprise,0
balık gibi,surprise,0
bölünebilir,surprise,0
fisyon,surprise,0
çatlak,surprise,0
yumruk,surprise,0
fistül,surprise,0
Fitness,surprise,0
uyar,surprise,0
takılı,surprise,0
uydurma,surprise,0
bağlantı parçaları,surprise,0
düzeltmek,surprise,0
sabitleme,surprise,0
sabit,surprise,0
Fikstür,surprise,0
demirbaşlar,surprise,0
fizz,surprise,0
gevşek,surprise,0
sarkık,surprise,0
işaretleme,surprise,0
bariz,surprise,0
amiral gemisi,surprise,0
pul,surprise,0
lapa lapa,surprise,0
alev,surprise,0
alevli,surprise,0
flanş,surprise,0
kanat,surprise,0
kuşatılmış,surprise,0
yan,surprise,0
pazen,surprise,0
kapak,surprise,0
çırpma,surprise,0
parlama,surprise,0
ışıl ışıl,surprise,0
flaş,surprise,0
geçmişe dönüş,surprise,0
yanıp sönen,surprise,0
el feneri,surprise,0
gösterişli,surprise,0
şişe,surprise,0
düz,surprise,0
pürüzsüzlük,surprise,0
düzleştirmek,surprise,0
gurur verici,surprise,0
dalkavukluk,surprise,0
şişkinlik,surprise,0
gösteriş yapmak,surprise,0
lezzet,surprise,0
kusur,surprise,0
Pire,surprise,0
kaçtı,surprise,0
kaçmak,surprise,0
yün,surprise,0
filo,surprise,0
kısa süren,surprise,0
et,surprise,0
etli,surprise,0
esnek,surprise,0
esneklik,surprise,0
esnek,surprise,0
fleksiyon,surprise,0
titreme,surprise,0
titreyen,surprise,0
el ilanı,surprise,0
uçuş,surprise,0
çekinmek,surprise,1
kaçmak,surprise,0
çakmaktaşı,surprise,0
palet,surprise,0
flört,surprise,1
flört etmek,surprise,0
batmadan yüzmek,surprise,0
sürü,surprise,0
kırbaç,surprise,0
sel basmak,surprise,0
zemin,surprise,0
flop,surprise,0
bitki örtüsü,surprise,0
çiçek,surprise,0
çiçekçi,surprise,0
diş ipi,surprise,0
pisi balığı,surprise,0
un,surprise,0
akış,surprise,0
çiçekli,surprise,0
çiçekli,surprise,0
nezle,surprise,0
dalgalanmak,surprise,0
dalgalı,surprise,0
dalgalanma,surprise,0
baca,surprise,0
akıcılık,surprise,0
tüy,surprise,0
kabarık,surprise,0
sıvı,surprise,0
akışkanlık,surprise,0
şans,surprise,1
floresan,surprise,0
floresan,surprise,0
telaş,surprise,0
floş,surprise,0
telaşlı,surprise,0
flüt,surprise,0
yivli,surprise,0
akarsu,surprise,0
akı,surprise,0
uçmak,surprise,0
el ilanı,surprise,0
uçan,surprise,0
çark,surprise,0
tay,surprise,0
köpük,surprise,0
köpüklenme,surprise,0
köpüklü,surprise,0
fob,surprise,0
odak,surprise,0
odak,surprise,0
yem,surprise,0
düşman,surprise,0
sis,surprise,0
sisli,surprise,0
folyo,surprise,0
engellenmiş,surprise,0
katlamak,surprise,0
katlanmış,surprise,0
yeşillik,surprise,0
folyo,surprise,0
halk,surprise,0
folklor,surprise,0
folikül,surprise,0
foliküler,surprise,0
takip et,surprise,0
takipçi,surprise,0
aptallık,surprise,0
okşama,surprise,0
sevgi,surprise,0
yazı tipi,surprise,0
Gıda,surprise,0
aptal,surprise,0
kandırmak,surprise,0
aptalca,surprise,0
aptallık,surprise,0
ayak,surprise,0
Futbol,surprise,0
yaya köprüsü,surprise,0
temel,surprise,0
patika,surprise,0
ayak izi,surprise,0
züppe,surprise,0
yem,surprise,0
basmak,surprise,0
hoşgörü,surprise,0
yasaklamak,surprise,0
yasaklayan,surprise,0
Kuvvet,surprise,0
zoraki,surprise,0
forseps,surprise,0
zorla,surprise,0
ford,surprise,0
ön,surprise,0
kolun ön kısmı,surprise,0
önsezi,surprise,0
tahmin etmek,surprise,0
tahminci,surprise,0
haciz,surprise,0
atalar,surprise,0
işaret parmağı,surprise,0
vazgeçmek,surprise,0
yukarıdaki,surprise,0
vazgeçilmiş,surprise,0
ön plan,surprise,0
alın,surprise,0
yabancı,surprise,0
yabancı,surprise,0
ustabaşı,surprise,0
adli,surprise,0
öncü,surprise,0
öngörmek,surprise,1
öngörülen,surprise,0
öngörü,surprise,0
orman,surprise,0
sağduyu,surprise,0
önceden uyarılmış,surprise,0
önsöz,surprise,0
kaybetmek,surprise,0
kaybedilen,surprise,0
müsadere,surprise,0
dövmek,surprise,0
sahtecilik,surprise,0
unutmak,surprise,0
unutkan,surprise,0
unutkanlık,surprise,0
affetmek,surprise,0
affedildi,surprise,0
bağışlayıcı,surprise,0
unutulmuş,surprise,0
çatal,surprise,0
çatallı,surprise,0
çatal,surprise,0
kimsesiz,surprise,0
biçim,surprise,0
formalizm,surprise,0
formalite,surprise,0
oluşum,surprise,0
biçimlendirici,surprise,0
oluşturulan,surprise,0
zorlu,surprise,0
oluşturan,surprise,0
biçimsiz,surprise,0
formül,surprise,0
formüler,surprise,0
formüle etmek,surprise,0
zina,surprise,0
terk etmek,surprise,0
terk edilmiş,surprise,0
kesinlikle,surprise,0
kale,surprise,0
kale,surprise,0
gelecek,surprise,0
derhal,surprise,0
tahkimat,surprise,0
tahkim etmek,surprise,0
metanet,surprise,0
iki haftada bir,surprise,0
kale,surprise,0
tesadüfi,surprise,0
şanslı,surprise,0
talih,surprise,1
kırk,surprise,0
forum,surprise,0
ileri,surprise,0
fosil,surprise,0
fosiller,surprise,0
faul,surprise,0
bulundu,surprise,0
Yapı temeli,surprise,0
kurucu,surprise,0
dökümhane,surprise,0
Çeşme,surprise,0
dört kat,surprise,0
dördüncü,surprise,0
kümes hayvanı,surprise,0
tilki,surprise,0
kurnaz,surprise,0
kesir,surprise,0
kesirli,surprise,0
kırık,surprise,0
kırılgan,surprise,0
kırılganlık,surprise,0
parça,surprise,0
parça parça,surprise,0
koku,surprise,0
kokulu,surprise,0
kırılganlık,surprise,0
çerçeve,surprise,0
franchise,surprise,0
açık sözlü,surprise,0
dürüstlük,surprise,0
çılgın,surprise,1
kardeşçe,surprise,0
kardeşlik,surprise,0
sahtekar,surprise,0
dolandırıcı,surprise,0
dolu,surprise,0
yıpranmak,surprise,0
yıpranmış,surprise,0
ucube,surprise,0
acayip,surprise,1
özgürlük,surprise,0
mülk,surprise,0
serbest çalışan,surprise,0
özgürce,surprise,0
Otoban,surprise,0
donmak,surprise,0
dondurucu,surprise,0
donmak,surprise,0
navlun,surprise,0
çılgın,surprise,1
çılgın,surprise,0
çılgınlık,surprise,0
Sıklık,surprise,0
sık,surprise,0
sık sık,surprise,0
fresk,surprise,0
birinci sınıf öğrencisi,surprise,0
üzülmek,surprise,0
sürtünme,surprise,0
arkadaş,surprise,0
dostluk,surprise,0
arkadaş canlısı,surprise,0
dostluk,surprise,0
firkateyn,surprise,0
korku,surprise,1
korkutmak,surprise,1
korkmuş,surprise,1
korkunç,surprise,0
soğuk,surprise,0
saçak,surprise,0
saçaklı,surprise,0
enerjik,surprise,1
Alçakça,surprise,0
frak,surprise,0
kurbağa,surprise,0
eğlence,surprise,0
ön,surprise,0
cephe,surprise,0
önden,surprise,0
sınır,surprise,0
cephe,surprise,0
cephe parçası,surprise,0
don,surprise,0
donma,surprise,0
buzlu,surprise,0
ayaz,surprise,0
köpük,surprise,0
köpüklü,surprise,0
kaşlarını çatmak,surprise,0
çatık,surprise,0
dondurulmuş,surprise,0
tutumlu,surprise,0
meyve,surprise,0
verimli,surprise,0
meyve vermek,surprise,0
meyvesiz,surprise,0
hayal kırıklığına uğratmak,surprise,0
hüsrana uğramış,surprise,0
hüsran,surprise,0
yağda kızartmak,surprise,0
geçiştirmek,surprise,0
yakıt,surprise,0
firari,surprise,0
dayanak noktası,surprise,0
yerine getirmek,surprise,0
yerine getirme,surprise,0
tam dolu,surprise,0
dolgunluk,surprise,0
tamamen,surprise,0
becerememe,surprise,0
duman,surprise,0
fümigasyon,surprise,0
dumanlı,surprise,0
eğlence,surprise,0
işlev,surprise,0
işlevsel,surprise,0
"fon, sermaye",surprise,0
temel,surprise,0
temelde,surprise,0
para kaynağı,surprise,0
cenaze,surprise,0
mantar,surprise,0
korkak,surprise,0
huni,surprise,0
kürk,surprise,0
çok öfkeli,surprise,0
öfkeyle,surprise,0
izin,surprise,0
fırın,surprise,0
döşemek,surprise,0
mobilya,surprise,0
öfke,surprise,0
karık,surprise,0
ilerleme,surprise,0
öfke,surprise,0
sigorta,surprise,0
füzyon,surprise,0
yaygara,surprise,0
telaşlı,surprise,0
beyhude,surprise,0
amaçsızlık,surprise,0
gelecek,surprise,0
tüy,surprise,0
bulanık,surprise,0
gaby,surprise,0
tıkaç,surprise,0
ölçü,surprise,0
kaz sürüsü,surprise,0
kazanmak,surprise,0
kazançlı,surprise,0
kazanmak,surprise,0
yürüyüş,surprise,0
gala,surprise,0
gökada,surprise,0
fırtına,surprise,0
safra,surprise,0
cesur,surprise,0
kahramanlık,surprise,0
galeri,surprise,0
kadırga,surprise,0
dörtnala,surprise,0
dörtnala,surprise,0
darağacı,surprise,0
bolca,surprise,0
galvanik,surprise,0
kumar,surprise,0
kumarbaz,surprise,1
kumar,surprise,1
oyun,surprise,0
oyun oynamak,surprise,0
tavla,surprise,0
gam,surprise,0
etrafa bakmak,surprise,0
çete,surprise,0
hapishane,surprise,0
açıklık,surprise,0
esnemek,surprise,1
ağzı açık,surprise,0
garaj,surprise,0
kıyafet,surprise,0
çöp,surprise,0
bozuk,surprise,0
Bahçe,surprise,0
bahçıvan,surprise,0
Bahçıvanlık,surprise,0
cafcaflı,surprise,1
Sarımsak,surprise,0
giysi,surprise,0
toplayıcı,surprise,0
granat,surprise,0
garnitür,surprise,0
Garnizon,surprise,0
jartiyer,surprise,0
gaz,surprise,0
gazlı,surprise,0
yara,surprise,0
gazlaştırma,surprise,0
benzin,surprise,0
nefes nefese kalmak,surprise,1
nefes nefese,surprise,0
mide,surprise,0
gastronomi,surprise,0
geçit,surprise,0
geçit,surprise,0
toplamak,surprise,0
toplayıcı,surprise,0
toplama,surprise,0
galoş,surprise,0
ölçü,surprise,0
ölçme,surprise,0
sıska,surprise,0
eldiven,surprise,0
gazlı bez,surprise,0
tokmak,surprise,0
gawk,surprise,1
bakış,surprise,0
çardak,surprise,0
ceylan,surprise,0
gazete,surprise,0
gazeteci,surprise,0
vites,surprise,0
jel,surprise,0
Jelatin,surprise,0
geld,surprise,0
iğdiş,surprise,0
mücevher,surprise,0
ikizler burcu,surprise,0
Cinsiyet,surprise,0
şecere,surprise,0
genel,surprise,0
genellik,surprise,0
genelleme,surprise,0
genel olarak,surprise,0
üretmek,surprise,0
nesil,surprise,0
üretken,surprise,0
jeneratör,surprise,0
genel,surprise,0
cömertlik,surprise,1
cömert,surprise,0
Yaratılış,surprise,0
genetik,surprise,0
genetik,surprise,0
güler yüzlü,surprise,0
genital,surprise,0
dahi,surprise,0
Tür,surprise,0
centilmen,surprise,0
kibar,surprise,0
beyefendi,surprise,0
nezaket,surprise,0
Köleler,surprise,0
